dataset,id,category,prompt,ai_response,answer_text,reference_context,sim_answer_question,sim_answer_context,drift_q,drift_ctx,pc1,pc2,pc3,cluster
baseline,247,Sensory & Physical,How can I help a student with 'Spatial Awareness' issues?,"Answer: When supporting a student with spatial awareness difficulties, staff may provide extra time to complete tasks that require navigation or organization of physical space. The school can also consider adapting the layout of classrooms and common areas to reduce visual distractions and promote clear pathways for movement. Additionally, providing written instructions and visual aids can help the student better understand their surroundings and make more informed decisions about their actions.","When supporting a student with spatial awareness difficulties, staff may provide extra time to complete tasks that require navigation or organization of physical space. The school can also consider adapting the layout of classrooms and common areas to reduce visual distractions and promote clear pathways for movement. Additionally, providing written instructions and visual aids can help the student better understand their surroundings and make more informed decisions about their actions.","two instructions at a time and ask the student to explain what is required to check
understanding
Once the student is confident with this, perhaps they could be asked to explain
the task to another student or small group
If copying from the board is absolutely necessary, use different colours for each
line and leave a gap between lines
Teach sequencing skills
Cue cards may help the student to sequence a task e.g. 1. Clear your desk 2.
Collect the equipment you need (with visual cues) 3. Put the date at the top of
the page etc.
Can the 'WALT' or LO be photocopied or written into book for student?
Targeted Education Support Service
January 2016
13
Area of Need: Sensory Needs
Student Name:
D.o.b.:
Quality First Teaching - Co-ordination (2)
Comments
Date
Equipment clearly labelled and kept in same place in class
Teach student how to use planner, diary, lists to organize themselves as
appropriate
Allow additional time to complete tasks

2017). Predictable routines, accessible resources, and well organised learning spaces
support focus and reduce anxiety. Visual supports such as word walls, visual timetables,
and learning goals help students anticipate tasks and maintain engagement. For students
41
with sensory processing differences, such as those with autism, ADHD, or hearing loss,
classrooms can often be noisy and overstimulating, making it difficult to concentrate or
self-regulate (Mansfield and Soni, 2024; Todorov et al., 2022). Simple environmental
modifications, including soft furnishings, acoustic adjustments, and reduction of visual
clutter, can significantly improve learning conditions (Archbold, 2010; Swanwick and
Marschark, 2010).
The MATCH framework (Missiuna, 2004) offers a useful guide for inclusive adaptations:
modifying the task, altering expectations, teaching specific strategies, changing the
environment, and helping through understanding. These principles reinforce the

Physical and social environmental adaptations, specialist equipment, and support from
physiotherapists, occupational therapists, speech and language therapists, teaching
assistants, and early years practitioners can play a key role in promoting access to
learning and helping students with sensory and/or physical needs reach their learning
potential. Early intervention and inclusive practices are particularly important in
supporting positive educational outcomes. However, there is no one-size-fits-all approach
to inclusion and accessibility. Each setting and individual student will vary and thus it is
important to understand the specific barriers and address them (Opie et al., 2017).
There are numerous changes or adaptation that schools can consider to make their
settings more inclusive. Settings can ensure level access to spaces in the school (e.g.,
by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical",0.7916157890440693,0.637131772375684,0.20838421095593074,0.36286822762431603,5.644337787763062,-6.774323943915385,-2.2294366306312408,3
baseline,248,Sensory & Physical,What are the best ways to facilitate 'Inclusive Play' on the yard?,"Answer: Staff may facilitate 'Inclusive Play' on the yard by providing a range of accessible and adaptable play equipment that caters to different abilities and needs. This can include installing wheelchair-accessible swings, sensory-friendly climbing frames, and inclusive games such as giant Jenga or bean bags. The school can also consider setting up designated quiet areas for pupils who may need a break from the noise and activity of the yard.","Staff may facilitate 'Inclusive Play' on the yard by providing a range of accessible and adaptable play equipment that caters to different abilities and needs. This can include installing wheelchair-accessible swings, sensory-friendly climbing frames, and inclusive games such as giant Jenga or bean bags. The school can also consider setting up designated quiet areas for pupils who may need a break from the noise and activity of the yard.","We will spread best practice, emphasising inclusion, through refreshed
behaviour resources including Behaviour in Schools guidance, statutory Suspension
and Permanent Exclusion guidance and a bespoke evidence-based toolkit for
teachers on behaviour and bullying.
We will deliver this alongside the new network of Attendance and Behaviour Hubs, and
this will strengthen early intervention and reinforce clear expectations around preventing
all forms of bullying. All schools will receive support to develop safe, inclusive cultures
with expectations for both attendance and behaviour. The Hub leads will also deliver a
schedule of termly, regional events including best practice sharing events and open days.
The expectation of high standards of behaviour should be the same for all children.
Inclusive schools consider how behaviour policies can best be designed and
implemented to maintain these high standards, but also identify and address the root

Physical and social environmental adaptations, specialist equipment, and support from
physiotherapists, occupational therapists, speech and language therapists, teaching
assistants, and early years practitioners can play a key role in promoting access to
learning and helping students with sensory and/or physical needs reach their learning
potential. Early intervention and inclusive practices are particularly important in
supporting positive educational outcomes. However, there is no one-size-fits-all approach
to inclusion and accessibility. Each setting and individual student will vary and thus it is
important to understand the specific barriers and address them (Opie et al., 2017).
There are numerous changes or adaptation that schools can consider to make their
settings more inclusive. Settings can ensure level access to spaces in the school (e.g.,
by installing ramps or lifts, and widening doorways). Similarly, the layout of the physical

settings can improve accessibility for children with neurodivergence,
disabilities, or other types of SEN. It will include practical advice on creating
calm, everyday spaces like breakout rooms or sensory rooms - that can be
used flexibly across the Universal and Targeted layers of support.
Case study 1: Inclusive early years education
Rowland Hill Maintained Nursery School and Children's Centre in
Haringey, London, focuses on providing inclusive support at the earliest
stage of a child's life.
Ofsted's most recent report states that children with SEND achieve
exceptionally well there, noting how leaders ensure that their curriculum
is adapted if needed so that children are able to access the same
opportunities as their peers. [footnote 41] Staff also visit other settings
regularly to share their skills and expertise, helping to improve practice
across the sector.
Rowland Hill is highly valued in the local community, and they work",0.6877584107408576,0.6083035261480273,0.31224158925914236,0.3916964738519727,0.38937059375398986,-4.9732755813236205,-4.0902489249047145,3
baseline,249,Sensory & Physical,How do I support a student with 'Hypermobility'?,"Answer: When supporting a student with hypermobility, staff may need to be mindful of their physical limitations and provide regular breaks to avoid fatigue. The school can also consider providing adaptive equipment or modifications to furniture to ensure the student's comfort and safety during lessons. It is essential to consult with the student's healthcare provider for specific guidance on managing their condition in a school setting.","When supporting a student with hypermobility, staff may need to be mindful of their physical limitations and provide regular breaks to avoid fatigue. The school can also consider providing adaptive equipment or modifications to furniture to ensure the student's comfort and safety during lessons. It is essential to consult with the student's healthcare provider for specific guidance on managing their condition in a school setting.","support for students with SEN, colleges and 16-19 academies may find the broad
areas of need and support outlined in Chapter 6 helpful (paragraph 6.28 onwards).
7.23 Colleges should ensure they have access to external specialist services and
expertise. These can include, for example, educational psychologists, Child and
Adolescent Mental Health Services (CAMHS), specialist teachers and support
services, supported employment services and therapists. They can be involved at
any point for help or advice on the best way to support a student with SEN or a
disability. Specialist help should be involved where the student's needs are not being
met by the strong, evidence-based support provided by the college. Where, despite
the college having taken relevant and purposeful action to identify, assess and meet
the needs of the student, the student is still not making the expected progress, the
college or young person should consider requesting an EHC needs assessment (see
Chapter 9).

114
7.14 Support should be evidence based. This means that colleges should be aware of
effective practice in the sector and elsewhere, and personalise it for the individual.
They should keep the needs of students with SEN or disabilities under regular
review. Colleges should take a cyclical approach to assessing need, planning and
providing support, and reviewing and evaluating that support so that it can be
adjusted where necessary. They should involve the student and, particularly for
those aged 16 to 18, their parents, closely at all stages of the cycle, planning around
the individual, and they should ensure that staff have the skills to do this effectively.
Assessing what support is needed
7.15 Where a student is identified as having SEN and needing SEN support, colleges
should bring together all the relevant information from the school, from the student,
from those working with the student and from any screening test or assessment the

from those working with the student and from any screening test or assessment the
college has carried out. This information should be discussed with the student. The
student should be offered support at this meeting and might be accompanied by a
parent, advocate or other supporter. This discussion may identify the need for a
more specialist assessment from within the college or beyond.
Planning the right support
7.16 Where the college decides a student needs SEN support, the college should discuss
with the student their ambitions, the nature of the support to be put in place, the
expected impact on progress and a date for reviewing the support. Plans should be
developed with the student. The support and intervention provided should be
selected to meet the student's aspirations, and should be based on reliable evidence
of effectiveness and provided by practitioners with the relevant skills and knowledge.
7.17 Special educational support might include, for example:
assistive technology",0.7669437507060817,0.566974050214745,0.23305624929391833,0.433025949785255,-2.321221786893282,-8.691966052984489,-8.614323150643171,3
baseline,250,Sensory & Physical,What is the impact of 'Allergies' on sensory processing?,"Answer: Staff may need to consider that pupils with allergies can experience heightened anxiety and stress levels due to the constant vigilance required to manage their condition. This increased stress can impact sensory processing, potentially leading to difficulties with regulation and emotional control. However, it's essential to note that each pupil's response will be unique and influenced by individual factors such as severity of allergy and coping strategies.","Staff may need to consider that pupils with allergies can experience heightened anxiety and stress levels due to the constant vigilance required to manage their condition. This increased stress can impact sensory processing, potentially leading to difficulties with regulation and emotional control. However, it's essential to note that each pupil's response will be unique and influenced by individual factors such as severity of allergy and coping strategies.","with an EHC plan, while multi-sensory impairment is less common, affecting 0.3% of
pupils on SEN support and with an EHC plan. Due to the relative low incidence of these
needs, schools may have limited experience in supporting children with these types of
need. The impact of coordination, sensorimotor difficulties, or impairment of the senses
can affect the learning, cognition, and emotional well-being of children and young people.
Diagnoses are highly comorbid with other types of SEND (20-80%) and are associated
with difficulties in working memory, phonological processing, executive function, and
inattention, leading to large variation in symptoms and routes to identification and
support.
While a wide range of physical, motor, and sensory needs fall under this SEND category,
our review will focus on the primary needs identified in the studies retrieved from our
search. These conditions and needs are briefly defined and examined in the following
sections.

evidence review on identifying and supporting the needs of autistic children and young
people. Therefore, sensory processing difficulties will not be examined in this report.
Approach
The evidence was collected by means of a rapid evidence assessment (REA). A search
of the literature aimed at drawing out key findings for children and young people with
sensory and/or physical needs. The literature search focused on systematic reviews and
meta-analyses evaluating effective tools and strategies for the identification and support
for children and young people with sensory and/or physical needs in mainstream settings
as well as reviews evaluating collaborative practices between families, schools, and
healthcare providers or specialists.
1 A sensory impairment refers specifically to a diagnosed impairment of vision, hearing, or multi-sensory function that significantly impacts access to learning.

autism. Sensory processing disorder (SPD) can be linked to autism and ADHD, but all
people have a sensory profile, especially those who are neurodivergent. Sensory
response can be hypersensitivity (over-responsiveness), hyposensitivity (under-
responsiveness), or a combination of both. Environments can be overstimulating (i.e.,
with multiple visual, auditory or tactile input) and can lead to sensory overload or anxiety,
exhaustion, or burnout (Autism Speaks, 2024).
Types of sensory and/or physical needs addressed in this REA summary
Cerebral palsy
Development Coordination Disorder (also referred to as dyspraxia)
Vision impairment
Hearing impairment
Multi-sensory impairment
Aims
The goal of this rapid review was to synthesise evidence-based strategies for the (1)
identification, (2) support, and (3) collaborative practices available to mainstream
teachers in supporting children and young people with sensory and/or physical needs.
Our research questions were as follows;
Identification:",0.6338880653764717,0.45757250638915664,0.3661119346235283,0.5424274936108433,-7.7137528300020834,-7.36179532353502,-6.85428847771413,0
hybrid_rag,1,Communication & Interaction,What is the 10-second rule for autism and how should teachers use it?,"Answer: The 10-second rule is not mentioned in this specific context as a defined strategy for autism recognition or support. Mainstream teachers play an early role in recognising potential signs of autism and contributing observational insights, but most tools require specialist interpretation. The review highlights variability in tool quality and the need for cautious application.","The 10-second rule is not mentioned in this specific context as a defined strategy for autism recognition or support. Mainstream teachers play an early role in recognising potential signs of autism and contributing observational insights, but most tools require specialist interpretation. The review highlights variability in tool quality and the need for cautious application.","autistic children and young people in mainstream education.
Consistent with NICE guidance, the evidence supports a collaborative, multidisciplinary
approach to identification, incorporating input from teachers, families, and the young
person. While some tools can be used by educators to screen for potential needs,
particularly in areas such as participation, communication, and emotional wellbeing,
many require specialist interpretation and have limited validation for use in classrooms.
Mainstream teachers play a critical early role in recognising potential signs of autism and
contributing essential observational insights. However, the variability in tool quality and
the lack of comparative research between specialist- and teacher-led use underscores
the need for cautious application and further empirical study. Digital tools and structured
behavioural observation methods offer promise, particularly for broader access and early

Evidence supports the effectiveness of adapted phonological interventions for
individuals using augmentative and alternative communication
43
Support and intervention summary
Our review identified a total of 69 systematic reviews dedicated to the support and
intervention strategies that mainstream educators can use to support educational
outcomes for autistic children and young people.
High-quality teaching for autistic children and young people should promote an inclusive
classroom with structured instructional strategies and visual supports. There are a range
of instructional strategies shown to be effective for children and young people with
autism. Approaches such as Discrete Trial Training (DTT), Direct Instruction, and Explicit
Instruction are effective in developing academic and functional skills by breaking tasks
into manageable steps, using clear prompts, and providing positive reinforcement.

with all, and focus on getting back on track/
Use a fresh start principle to encourage a warm
task completion
welcome to each new session every day
Staff are vigilant to perceived injustice and
Check use of voice, gesture and body language
clearly explain how matters will be addressed
Consistently implement an agreed positive
and resolved
behaviour support plan (sometimes called a
Seating plans and classroom layout adjusted to
positive relationship plan) Positive Behaviour
meet sensory, attention, social and emotional
Support plan
needs, e.g. are they better placed near to the
Ensure enhanced transition planning into
teacher, which peers should they sit with?
school or the next setting is supported and
Interspersing of non-preferred and preferred
implemented
tasks
For children with autism use Oxfordshire's
Use buddies and peer mentors for support and
SCERTs in Action - a framework that supports
modelling
assessment and planning for children with
autism. SCERTS = social communication",0.8185395583576077,0.7366803950365234,0.18146044164239228,0.2633196049634766,-0.5493858577455364,11.267321173709071,-9.512684826683753,1
hybrid_rag,2,Communication & Interaction,How can I use social narratives to help an autistic child understand playground rules?,Answer: Staff may find that visual aids such as pictures or symbols are particularly effective in supporting autistic children's understanding of social narratives. Using these alongside clear verbal explanations can help reinforce new information and reduce anxiety around unfamiliar rules. The school can also consider adapting existing social stories to focus specifically on playground expectations.,Staff may find that visual aids such as pictures or symbols are particularly effective in supporting autistic children's understanding of social narratives. Using these alongside clear verbal explanations can help reinforce new information and reduce anxiety around unfamiliar rules. The school can also consider adapting existing social stories to focus specifically on playground expectations.,"teaching assistant use.
Effective oral narrative support strategies summary
Narrative interventions are generally effective particularly when they are delivered
one-to-one but can also be scalable
Syntax interventions also have a growing evidence base
40
Social communication support
Children with different speech, language, and communication needs may also struggle
with social communication skills. Interventions targeting social communication skills
typically aim at addressing turn-taking, listening, conversational strategies, pragmatics,
and emotion recognition, amongst other skills. However, much of the research
investigating social communication have focussed on autistic children and young people
with limited evidence for children who are not autistic.
Carroll et al.'s (2017) rapid evidence assessment reviews a number of social
communication interventions. They review evidence that suggests that interventions

A range of inclusive instructional strategies and classroom design approaches can
support autistic children and young people at this first tier. The approaches identified in
our REA include instructional techniques and adjustments to the physical or social
environment.
Instructional strategies
Educators of autistic students can employ a range of evidence-based teaching and
instructional strategies that support learning across subjects. Many of these approaches
share common principles: they provide structure, break tasks into manageable steps, use
30
clear prompts or cues, explicit instruction, and praise and reward. For instance, Discrete
Trial Training (DTT) is a well-established structured approach (Curiel et al., 2020). In
DTT, a skill (academic or functional) is broken down into small sub-skills which are taught
in repeated trials with prompts and rewards for correct responses.
Response prompting strategies where support is provided to encourage correct

young people with language and processing needs and physical disabilities, as well as
those with high needs (e.g., children who are non-verbal and/or with social, emotional
and mental health needs).
USS had improved some diarists' knowledge of how autistic children and young people
process social cues and respond to the emotional reactions of others. For example, a
diarist in a support role described how the nasen Online CPD Unit on Speech, Language
and Communication Needs assisted in building a stronger relationship with a student.
USS has helped me support a child with autism. They can exhibit
challenging behaviour, when they struggle to communicate with others
and they get frustrated and lash out. The child really likes crafting
activities, so we made emotion cards. We spent around half an hour on
this, although lots of time was spent chatting, which gave me a chance to
get to know more about their interests, to tailor future sessions. Diarist -
Support staff, Primary setting",0.8311056593151178,0.7678982254893243,0.16889434068488218,0.2321017745106757,0.25620097665378105,12.126324006451036,-6.780791414590709,1
hybrid_rag,3,Communication & Interaction,What are the best classroom seating arrangements for students with high social anxiety?,Answer: Staff may consider positioning a student with high social anxiety near a trusted adult or in a spot where they can easily leave without drawing attention. A quiet area for breaks is also worth having available to help manage overwhelming feelings. These small adjustments can make a significant difference to a student's sense of safety and engagement in the classroom.,Staff may consider positioning a student with high social anxiety near a trusted adult or in a spot where they can easily leave without drawing attention. A quiet area for breaks is also worth having available to help manage overwhelming feelings. These small adjustments can make a significant difference to a student's sense of safety and engagement in the classroom.,"effective when led by teachers, especially in secondary settings.
Targeted approaches for classroom behaviour and general attainment summary
Multi-component interventions including study and organisation skills with social or
behavioural support such as self-monitoring or social skills training
Daily report cards
Exam support for children and young people with ADHD
Students with SEMH needs may be eligible to receive exam access arrangements (JCQ,
2024). Common exam access arrangements for students with different types of SEND
are 25%-50% extra time to complete an exam, a reader (human or pen reader), prompts,
or small-group/individual invigilation. Although the assessment and application process
for access arrangements is typically managed by the SENCo or an access arrangements
coordinator, teachers play a crucial role in identifying students who may require support
and in implementing access arrangements as part of everyday classroom practice (e.g.,

and in implementing access arrangements as part of everyday classroom practice (e.g.,
Antalek et al., 2025). Thus, it can be useful to understand which access arrangements
work for different types of needs, and how they might be best implemented. One
systematic review (Lovett & Nelson, 2021) examined the available evidence on the
effectiveness of commonly used accommodations for children and young people with
ADHD.
Overall, findings demonstrate that there is not one single universal accommodation that
works for all children and young people with ADHD, and an accommodation does not
guarantee a better exam outcome. In their review, Lovett and Nelson (2021) found that
extra time accommodations may have weak evidence of effectiveness, because it does
not consistently improve performance for students with ADHD more than for their peers
43
without ADHD. However, having a human reader for the test or exam questions has

2017). Predictable routines, accessible resources, and well organised learning spaces
support focus and reduce anxiety. Visual supports such as word walls, visual timetables,
and learning goals help students anticipate tasks and maintain engagement. For students
41
with sensory processing differences, such as those with autism, ADHD, or hearing loss,
classrooms can often be noisy and overstimulating, making it difficult to concentrate or
self-regulate (Mansfield and Soni, 2024; Todorov et al., 2022). Simple environmental
modifications, including soft furnishings, acoustic adjustments, and reduction of visual
clutter, can significantly improve learning conditions (Archbold, 2010; Swanwick and
Marschark, 2010).
The MATCH framework (Missiuna, 2004) offers a useful guide for inclusive adaptations:
modifying the task, altering expectations, teaching specific strategies, changing the
environment, and helping through understanding. These principles reinforce the",0.7265700964843639,0.5177611471915787,0.2734299035156361,0.48223885280842127,-10.642774498175434,-5.870429807189708,-1.6255351162565117,5
hybrid_rag,4,Communication & Interaction,How do you differentiate whole-class instruction for a non-verbal student using PECS?,"Answer: Staff may consider adapting visual aids and written instructions to support the non-verbal student's access to whole-class content. The school can also explore how PECS can be integrated into lessons in a way that reinforces key concepts rather than replacing them with separate, unconnected information. This approach helps maintain the integrity of the curriculum while meeting individual needs.","Staff may consider adapting visual aids and written instructions to support the non-verbal student's access to whole-class content. The school can also explore how PECS can be integrated into lessons in a way that reinforces key concepts rather than replacing them with separate, unconnected information. This approach helps maintain the integrity of the curriculum while meeting individual needs.","These techniques include explicit instruction, peer-assisted learning, scaffolding, the use
of mnemonics (especially for learning key facts), task-sequencing, and metacognitive
approaches.
Research indicates that whole-class high-quality phonics instruction benefits children with
or at risk of literacy difficulties when it is systematic, explicit, and delivered by trained
teachers (Castles et al., 2018). Previous meta-analyses (e.g., Ehri et al., 2001; National
Reading Panel, 2000) show that systematic phonics improves decoding and word
reading for all children, with particularly strong effects for struggling readers when
37
instruction includes ample practice, scaffolded feedback, and opportunities to apply skills
in connected text. One systematic review included in our REA by Alqurani and Rao
(2020) analysed single-subject design studies of reading interventions for children aged 6
to 15 and found that sight-word recognition could be improved through a two-part phonics

Pedagogical approaches for pupils with special
educational needs and/or disabilities
The general principles from research into effective teaching outlined in this
review are just as relevant for pupils with special educational needs and/or
disabilities (SEND), whether learning English or any other subject.
Research shows that pupils with SEND do not generally benefit from
differentiated teaching, activities or resources to achieve a curriculum goal.
[footnote 227]
Differentiation is not the same as targeted teaching to break
https://www.gov.uk/government/publications/curicuum-research-review-series-english/curriculum-research-review-series-english
36/81
4/11/26, 4:05 PM
Research review series: English - GOV.UK
down or reinforce aspects of the curriculum, for example repetition of
important phonic knowledge.
Teachers may attribute weaknesses in reading to a pupil having dyslexia
rather than having gaps in their phonic knowledge. This can also lead to

to 15 and found that sight-word recognition could be improved through a two-part phonics
instruction sequence using direct instruction approach, sight words with connected text,
and direct instruction flashcards system. These studies also focused on supporting
phonological awareness, phonics, and vocabulary as part of instruction.
Vocabulary can also be supported at the whole-class level through effective instructional
approaches. One systematic review (Kuder, 2017) compared several different instruction
methods to support vocabulary for children aged 11 to 18 and found that the most
effective methods were mnemonic instruction, morphemic analysis strategies, direct
instruction, and multimedia instruction. Peer-mediated approaches also showed positive
effects, though their impact couldn't be isolated from the instructional methods used.
Explicit vocabulary instruction can also improve comprehension of content-specific",0.7614975512150016,0.5696976070829782,0.23850244878499838,0.43030239291702177,8.352455403888717,1.4750784780194128,4.661760154829546,2
hybrid_rag,5,Communication & Interaction,What are the indicators of 'masking' in autistic girls in a secondary school setting?,"Answer: Staff may notice that autistic girls appear to understand social cues and language but struggle with initiating or maintaining conversations, particularly in group settings. They may also observe difficulties with nonverbal communication such as interpreting facial expressions or understanding tone of voice. These patterns can be early indicators worth monitoring alongside the more commonly recognised restrictive and repetitive behaviours.","Staff may notice that autistic girls appear to understand social cues and language but struggle with initiating or maintaining conversations, particularly in group settings. They may also observe difficulties with nonverbal communication such as interpreting facial expressions or understanding tone of voice. These patterns can be early indicators worth monitoring alongside the more commonly recognised restrictive and repetitive behaviours.","other studies report equal rates of prevalence between males and females (Matheis et
al., 2019). This suggests that autistic girls may be under-recognised. While the reasons
for this are not clear, a few reasons for this have been proposed including genetic and
neurobiological differences (Jacquemont et al., 2014), bias in diagnostic criteria (e.g.,
diagnostic criteria may be based more on male presentations) (Lai et al., 2015), and the
possible higher prevalence of camouflaging or masking of autistic traits in females (Hull
et al., 2020).
As a result, the diagnostic process often follows a two-step approach. First, there is some
'surveillance' or ongoing monitoring of behaviours followed by a more formal screening
process using standardised tools to identify children who may be at risk. Second, if
concerns remain after screening, a more in-depth assessment is carried out using
diagnostic tools that are more detailed and often require input from a multidisciplinary

education staff working together in schools to assess children suspected to be autistic.
Early findings from the pilot are positive, with children being identified and getting support
earlier. As part of this work, we are monitoring indicators of prevalence of autism in girls as
current assessment and diagnostic approaches identify a higher proportion of boys than
girls as autistic. We want to test whether novel approaches can improve identification and
will include this within our evaluation of the programme.
To monitor our progress on reducing waiting times, we will continue to collect and improve
data on autism diagnosis waiting times and identify areas that are not meeting the NICE-
recommended 13 weeks between referral and assessment (Autism waiting times statistics,
NHS Digital). In addition, we are developing an action plan with NHSE/I and NHS Digital to
enable us to report on diagnostic waiting times for children and young people. Current data

things literally, and not understanding abstract concepts. Social communication
difficulties are often early indicators of autism. For example, difficulties in joint attention
(i.e., the ability to show interest or share a focus of attention and follow gaze) is generally
a strong indicator of autism. There may be inappropriate responses or misinterpretations
in communication and a limited use of social smiles or gestures. The second criteria are
restrictive and repetitive patterns of behaviour (e.g., such as repetitive movements or
speech, insistence on sameness, intense fixated interests, or unusual responses to
sensory input).
The profile of autism is highly heterogeneous, with the type and severity of needs varying
considerably between individuals. For example, some autistic children and young people
may have difficulties with verbal communication, while others may have good oral
communication and language skills, but poor social communication. Further, many
8",0.7426327366495431,0.7094174977401881,0.2573672633504569,0.29058250225981186,-5.2943611853978885,15.439532781056078,-12.518113704838958,1
hybrid_rag,6,Communication & Interaction,How can I reduce the sensory load of a school assembly for a child with SLCN?,Answer: Staff may consider reducing background noise in assemblies by turning off unnecessary sound systems or positioning quieter speakers away from the child's seat. Minimising visual distractions such as bright lights or large crowds can also help reduce sensory overload. These adjustments can make a school assembly more manageable for a child with SLCN.,Staff may consider reducing background noise in assemblies by turning off unnecessary sound systems or positioning quieter speakers away from the child's seat. Minimising visual distractions such as bright lights or large crowds can also help reduce sensory overload. These adjustments can make a school assembly more manageable for a child with SLCN.,"(Snowling et al., 2011) and can enhance learning (Mercer et al., 2009).
One approach that promotes effective communication especially in the early years
(reception through year 2) is the Communication Supporting Classrooms Observation
Tool (CSCOT) from the Better Communication Research Programme (Lindsay et al.,
2012). The CSCOT is an audit tool designed to document the language and
communication opportunities afforded by the learning environment. This tool consists of
33
several checklists to help educators consider the quality and quantity of the language
learning environment, learning opportunities, and interactions.
Similar to instructional approaches, reducing the load of sensory information and
processing demands is helpful for children and young people with SLCN (Carroll et al.,
2017). Classrooms and school environments can be highly stimulating and overwhelming
for pupils with different types of SEND including SLCN. For example, in a randomised

for pupils with different types of SEND including SLCN. For example, in a randomised
controlled trial, Dockrell and Sheild (2006) found that speed of processing for children
and young people with SEND can be negatively impacted by background babble and
external noises such as sirens or lorries. Therefore, minimising background noise and
even considering acoustic panelling can help support learning.
Considerations for supportive classroom environments summary
Fostering a rich oral language environment
CSCOT audit tool to help identify areas of classroom or early years setting
improvement
Minimising cognitive load
Reducing background noise where possible
Collaborative practices
If an outside referral to speech and language has been made, the question of who is
responsible in the classroom for supporting the learners' needs with SLCN (Vivash et al.,
2018) may arise. The evidence base is heavily comprised of studies focusing on

the physical or social environment.
Instructional approaches
Academic difficulties among children and young people with SLCN needs may stem from
underlying challenges with language, but also from executive functions, including
attention, working memory, planning, and organisation (for a review of executive
functions see our Cross-Cutting Themes Report). For example, tasks that require flexible
thinking, cognitive control, or adapting to changing rules or instructions, especially under
demanding or complex task conditions can be challenging for children and young people
with SLCN. These difficulties may underlie both academic and behavioural challenges.
Given the challenges children and young people with SLCN may have with executive
functions, it is important to use instructional strategies that support more cognitively
demanding learning tasks and reduce cognitive load.
Techniques that provide structure, break tasks into manageable steps, use clear",0.8229083784033414,0.700615337710282,0.1770916215966586,0.29938466228971805,0.4923027327882083,-7.727816275281498,-9.766312302037292,0
hybrid_rag,7,Communication & Interaction,What strategies help an autistic student manage changes in the school timetable?,"Answer: Staff may find that autistic students benefit from advance notice of any changes to the school day or timetable, which can help reduce anxiety and uncertainty. Providing a visual schedule or planner can also support understanding of upcoming events and transitions. This proactive approach helps autistic learners feel more secure in their daily routines.","Staff may find that autistic students benefit from advance notice of any changes to the school day or timetable, which can help reduce anxiety and uncertainty. Providing a visual schedule or planner can also support understanding of upcoming events and transitions. This proactive approach helps autistic learners feel more secure in their daily routines.","A range of inclusive instructional strategies and classroom design approaches can
support autistic children and young people at this first tier. The approaches identified in
our REA include instructional techniques and adjustments to the physical or social
environment.
Instructional strategies
Educators of autistic students can employ a range of evidence-based teaching and
instructional strategies that support learning across subjects. Many of these approaches
share common principles: they provide structure, break tasks into manageable steps, use
30
clear prompts or cues, explicit instruction, and praise and reward. For instance, Discrete
Trial Training (DTT) is a well-established structured approach (Curiel et al., 2020). In
DTT, a skill (academic or functional) is broken down into small sub-skills which are taught
in repeated trials with prompts and rewards for correct responses.
Response prompting strategies where support is provided to encourage correct

Evidence supports the effectiveness of adapted phonological interventions for
individuals using augmentative and alternative communication
43
Support and intervention summary
Our review identified a total of 69 systematic reviews dedicated to the support and
intervention strategies that mainstream educators can use to support educational
outcomes for autistic children and young people.
High-quality teaching for autistic children and young people should promote an inclusive
classroom with structured instructional strategies and visual supports. There are a range
of instructional strategies shown to be effective for children and young people with
autism. Approaches such as Discrete Trial Training (DTT), Direct Instruction, and Explicit
Instruction are effective in developing academic and functional skills by breaking tasks
into manageable steps, using clear prompts, and providing positive reinforcement.

interfere with concentration. They may also struggle with multi-step instructions and find
transitions between tasks particularly difficult (Wild & Steeley, 2018).
Autistic individuals often have differences in attention, exploring interests and how they
learn; this can include being very focused on particular interests or topics. Flexibility and
transitions can be difficult, so by providing routines and structure, they often feel safer
and more comfortable as this lessens uncertainty (Autism Education Trust, 2025).
Targeted support for autistic children and young people
Improving academic outcomes for autistic students often requires explicit, individualised
strategies. In this section we review several findings that address targeted support
techniques for autistic children and young people. Although many of these approaches
are targeted to the individual needs of the students, many can also be implemented in",0.7626678479868416,0.6962045389532904,0.23733215201315838,0.3037954610467096,-4.030270950987324,5.260592182523643,-6.131279354771517,1
